01:51:59 [INFO] Opening target process: csgo.exe
14:55:43 [INFO] Found netvar: m_bInReload => 0x3238
14:55:43 [INFO] Found netvar: m_bIsDefusing => 0x3930
14:55:43 [INFO] Found netvar: m_bIsScoped => 0x3928
14:55:43 [INFO] Found netvar: m_bSpotted => 0x93D
14:55:43 [INFO] Found netvar: m_bSpottedByMask => 0x980
14:55:43 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
14:55:43 [INFO] Found netvar: m_fAccuracyPenalty => 0x3330
14:55:43 [INFO] Found netvar: m_fFlags => 0x104
14:55:43 [INFO] Found netvar: m_flFallbackWear => 0x31D0
14:55:43 [INFO] Found netvar: m_flFlashDuration => 0xA420
14:55:43 [INFO] Found netvar: m_flFlashMaxAlpha => 0xA41C
14:55:43 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3238
14:55:43 [INFO] Found netvar: m_hActiveWeapon => 0x2EF8
14:55:43 [INFO] Found netvar: m_hMyWeapons => 0x2EF8
14:55:43 [INFO] Found netvar: m_hObserverTarget => 0x338C
14:55:43 [INFO] Found netvar: m_hOwner => 0x29CC
14:55:43 [INFO] Found netvar: m_hOwnerEntity => 0x14C
14:55:43 [INFO] Found netvar: m_iAccountID => 0x2FC8
14:55:43 [INFO] Found netvar: m_iClip1 => 0x3264
14:55:43 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
14:55:43 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
14:55:43 [INFO] Found netvar: m_iCrosshairId => 0xB388
14:55:43 [INFO] Found netvar: m_iEntityQuality => 0x2FAC
14:55:43 [INFO] Found netvar: m_iFOVStart => 0x31E8
14:55:43 [INFO] Found netvar: m_iFOV => 0x31E4
14:55:43 [INFO] Found netvar: m_iGlowIndex => 0xA420
14:55:43 [INFO] Found netvar: m_iHealth => 0x100
14:55:43 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FAA
14:55:43 [INFO] Found netvar: m_iItemIDHigh => 0x2FC0
14:55:43 [INFO] Found netvar: m_iObserverMode => 0x3378
14:55:43 [INFO] Found netvar: m_iShotsFired => 0xA390
14:55:43 [INFO] Found netvar: m_iState => 0x3258
14:55:43 [INFO] Found netvar: m_iTeamNum => 0xF4
14:55:43 [INFO] Found netvar: m_lifeState => 0x25F
14:55:43 [INFO] Found netvar: m_nFallbackPaintKit => 0x31C8
14:55:43 [INFO] Found netvar: m_nFallbackSeed => 0x31CC
14:55:43 [INFO] Found netvar: m_nFallbackStatTrak => 0x31D4
14:55:43 [INFO] Found netvar: m_nForceBone => 0x268C
14:55:43 [INFO] Found netvar: m_nTickBase => 0x3430
14:55:43 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
14:55:43 [INFO] Found netvar: m_szCustomName => 0x303C
14:55:43 [INFO] Found netvar: m_szLastPlaceName => 0x35B4
14:55:43 [INFO] Found netvar: m_vecOrigin => 0x138
14:55:43 [INFO] Found netvar: m_vecVelocity => 0x114
14:55:43 [INFO] Found netvar: m_vecViewOffset => 0x108
14:55:43 [INFO] Found netvar: m_viewPunchAngle => 0x3020
14:55:43 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31D4
14:55:43 [INFO] Found netvar: m_clrRender => 0x70
14:55:43 [INFO] Found netvar: m_flC4Blow => 0x2990
14:55:43 [INFO] Found netvar: m_flTimerLength => 0x2994
14:55:43 [INFO] Found netvar: m_flDefuseLength => 0x29A8
14:55:43 [INFO] Found netvar: m_flDefuseCountDown => 0x29AC
14:55:43 [INFO] Found netvar: cs_gamerules_data => 0x0
14:55:43 [INFO] Found netvar: m_SurvivalRules => 0xCF8
14:55:43 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1320
14:55:43 [INFO] Found netvar: m_bIsValveDS => 0x75
14:55:43 [INFO] Found netvar: m_bFreezePeriod => 0x20
14:55:43 [INFO] Found netvar: m_bBombPlanted => 0x99D
14:55:43 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
14:55:43 [INFO] Found netvar: m_flSimulationTime => 0x268
14:55:43 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x3A90
14:55:43 [INFO] Found netvar: m_angEyeAnglesX => 0xB37C
14:55:43 [INFO] Found netvar: m_angEyeAnglesY => 0xB380
14:55:43 [INFO] Found netvar: m_flNextAttack => 0x2D70
14:55:43 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
14:55:43 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28BC
14:55:43 [INFO] Found netvar: m_bStartedArming => 0x33F0
14:55:43 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
14:55:43 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
14:55:43 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
14:55:43 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
14:55:43 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
14:55:43 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
14:55:43 [INFO] Finished netvar scanning: 85/85 items successful
09:21:33 [INFO] Opening target process: csgo.exe
09:21:33 [INFO] Starting signature scanning: 57 items
09:21:33 [INFO] Found signature: dwClientState => 0x589DD4
09:21:33 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
09:21:33 [INFO] Found signature: dwClientState_IsHLTV => 0x4D40
09:21:33 [INFO] Found signature: dwClientState_Map => 0x28C
09:21:33 [INFO] Found signature: dwClientState_MapDirectory => 0x188
09:21:33 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
09:21:33 [INFO] Found signature: dwClientState_PlayerInfo => 0x52B8
09:21:33 [INFO] Found signature: dwClientState_State => 0x108
09:21:33 [INFO] Found signature: dwClientState_ViewAngles => 0x4D88
09:21:33 [INFO] Found signature: clientstate_delta_ticks => 0x174
09:21:33 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D24
09:21:33 [INFO] Found signature: clientstate_choked_commands => 0x4D28
09:21:33 [INFO] Found signature: clientstate_net_channel => 0x9C
09:21:33 [INFO] Found signature: dwEntityList => 0x4D4F1FC
09:21:33 [INFO] Found signature: dwForceAttack => 0x318073C
09:21:33 [INFO] Found signature: dwForceAttack2 => 0x3180748
09:21:33 [INFO] Found signature: dwForceBackward => 0x3180778
09:21:33 [INFO] Found signature: dwForceForward => 0x3180754
09:21:33 [INFO] Found signature: dwForceJump => 0x51F8E14
09:21:33 [INFO] Found signature: dwForceLeft => 0x318076C
09:21:33 [INFO] Found signature: dwForceRight => 0x3180790
09:21:33 [INFO] Found signature: dwGameDir => 0x6285F8
09:21:33 [INFO] Found signature: dwGameRulesProxy => 0x526C114
09:21:33 [INFO] Found signature: dwGetAllClasses => 0xD6123C
09:21:33 [INFO] Found signature: dwGlobalVars => 0x589AD8
09:21:33 [INFO] Found signature: dwGlowObjectManager => 0x5296FF0
09:21:34 [INFO] Found signature: dwInput => 0x51A07D8
09:21:34 [INFO] Found signature: dwInterfaceLinkList => 0x905354
09:21:34 [INFO] Found signature: dwLocalPlayer => 0xD3AC5C
09:21:34 [INFO] Found signature: dwMouseEnable => 0xD40800
09:21:34 [INFO] Found signature: dwMouseEnablePtr => 0xD407D0
09:21:34 [INFO] Found signature: dwPlayerResource => 0x317EAE0
09:21:34 [INFO] Found signature: dwRadarBase => 0x5183F6C
09:21:34 [INFO] Found signature: dwSensitivity => 0xD4069C
09:21:34 [INFO] Found signature: dwSensitivityPtr => 0xD40670
09:21:34 [INFO] Found signature: dwSetClanTag => 0x89E50
09:21:34 [INFO] Found signature: dwViewMatrix => 0x4D40B44
09:21:34 [INFO] Found signature: dwWeaponTable => 0x51A1298
09:21:34 [INFO] Found signature: dwWeaponTableIndex => 0x325C
09:21:34 [INFO] Found signature: dwYawPtr => 0xD40460
09:21:34 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xD45700
09:21:34 [INFO] Found signature: dwbSendPackets => 0xD420A
09:21:34 [INFO] Found signature: dwppDirect3DDevice9 => 0xA7030
09:21:34 [INFO] Found signature: m_pStudioHdr => 0x294C
09:21:34 [INFO] Found signature: m_yawClassPtr => 0xD40460
09:21:34 [INFO] Found signature: m_pitchClassPtr => 0x5184208
09:21:34 [INFO] Found signature: interface_engine_cvar => 0x3E9EC
09:21:34 [INFO] Found signature: convar_name_hash_table => 0x2F0F8
09:21:34 [INFO] Found signature: m_bDormant => 0xED
09:21:34 [INFO] Found signature: model_ambient_min => 0x58CE4C
09:21:34 [INFO] Found signature: set_abs_angles => 0x1D43E0
09:21:34 [INFO] Found signature: set_abs_origin => 0x1D4220
09:21:34 [INFO] Found signature: is_c4_owner => 0x3AD040
09:21:34 [INFO] Found signature: force_update_spectator_glow => 0x3A05B2
09:21:34 [INFO] Found signature: anim_overlays => 0x2980
09:21:34 [INFO] Found signature: m_flSpawnTime => 0xA370
09:21:34 [INFO] Found signature: find_hud_element => 0x39F41630
09:21:34 [INFO] Finished signature scanning: 57/57 items successful
09:21:34 [INFO] Starting netvar scanning: 85 items
09:21:34 [INFO] Found netvar: m_ArmorValue => 0xB378
09:21:34 [INFO] Found netvar: m_Collision => 0x320
09:21:34 [INFO] Found netvar: m_CollisionGroup => 0x474
09:21:34 [INFO] Found netvar: m_Local => 0x2FBC
09:21:34 [INFO] Found netvar: m_MoveType => 0x25B
09:21:34 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31C4
09:21:34 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31C0
09:21:34 [INFO] Found netvar: m_aimPunchAngle => 0x302C
09:21:34 [INFO] Found netvar: m_aimPunchAngleVel => 0x3038
09:21:34 [INFO] Found netvar: m_bGunGameImmunity => 0x3944
09:21:34 [INFO] Found netvar: m_bHasDefuser => 0xB388
09:21:34 [INFO] Found netvar: m_bHasHelmet => 0xB36C
09:21:34 [INFO] Found netvar: m_bInReload => 0x3238
09:21:34 [INFO] Found netvar: m_bIsDefusing => 0x3930
09:21:34 [INFO] Found netvar: m_bIsScoped => 0x3928
09:21:34 [INFO] Found netvar: m_bSpotted => 0x93D
09:21:34 [INFO] Found netvar: m_bSpottedByMask => 0x980
09:21:34 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
09:21:34 [INFO] Found netvar: m_fAccuracyPenalty => 0x3330
09:21:34 [INFO] Found netvar: m_fFlags => 0x104
09:21:34 [INFO] Found netvar: m_flFallbackWear => 0x31D0
09:21:34 [INFO] Found netvar: m_flFlashDuration => 0xA420
09:21:34 [INFO] Found netvar: m_flFlashMaxAlpha => 0xA41C
09:21:34 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3238
09:21:34 [INFO] Found netvar: m_hActiveWeapon => 0x2EF8
09:21:34 [INFO] Found netvar: m_hMyWeapons => 0x2EF8
09:21:34 [INFO] Found netvar: m_hObserverTarget => 0x338C
09:21:34 [INFO] Found netvar: m_hOwner => 0x29CC
09:21:34 [INFO] Found netvar: m_hOwnerEntity => 0x14C
09:21:34 [INFO] Found netvar: m_iAccountID => 0x2FC8
09:21:34 [INFO] Found netvar: m_iClip1 => 0x3264
09:21:34 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
09:21:34 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
09:21:34 [INFO] Found netvar: m_iCrosshairId => 0xB388
09:21:34 [INFO] Found netvar: m_iEntityQuality => 0x2FAC
09:21:34 [INFO] Found netvar: m_iFOVStart => 0x31E8
09:21:34 [INFO] Found netvar: m_iFOV => 0x31E4
09:21:34 [INFO] Found netvar: m_iGlowIndex => 0xA420
09:21:34 [INFO] Found netvar: m_iHealth => 0x100
09:21:34 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FAA
09:21:34 [INFO] Found netvar: m_iItemIDHigh => 0x2FC0
09:21:34 [INFO] Found netvar: m_iObserverMode => 0x3378
09:21:34 [INFO] Found netvar: m_iShotsFired => 0xA390
09:21:34 [INFO] Found netvar: m_iState => 0x3258
09:21:34 [INFO] Found netvar: m_iTeamNum => 0xF4
09:21:34 [INFO] Found netvar: m_lifeState => 0x25F
09:21:34 [INFO] Found netvar: m_nFallbackPaintKit => 0x31C8
09:21:34 [INFO] Found netvar: m_nFallbackSeed => 0x31CC
09:21:34 [INFO] Found netvar: m_nFallbackStatTrak => 0x31D4
09:21:34 [INFO] Found netvar: m_nForceBone => 0x268C
09:21:34 [INFO] Found netvar: m_nTickBase => 0x3430
09:21:34 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
09:21:34 [INFO] Found netvar: m_szCustomName => 0x303C
09:21:34 [INFO] Found netvar: m_szLastPlaceName => 0x35B4
09:21:34 [INFO] Found netvar: m_vecOrigin => 0x138
09:21:34 [INFO] Found netvar: m_vecVelocity => 0x114
09:21:34 [INFO] Found netvar: m_vecViewOffset => 0x108
09:21:34 [INFO] Found netvar: m_viewPunchAngle => 0x3020
09:21:34 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31D4
09:21:34 [INFO] Found netvar: m_clrRender => 0x70
09:21:34 [INFO] Found netvar: m_flC4Blow => 0x2990
09:21:34 [INFO] Found netvar: m_flTimerLength => 0x2994
09:21:34 [INFO] Found netvar: m_flDefuseLength => 0x29A8
09:21:34 [INFO] Found netvar: m_flDefuseCountDown => 0x29AC
09:21:34 [INFO] Found netvar: cs_gamerules_data => 0x0
09:21:34 [INFO] Found netvar: m_SurvivalRules => 0xCF8
09:21:34 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1320
09:21:34 [INFO] Found netvar: m_bIsValveDS => 0x75
09:21:34 [INFO] Found netvar: m_bFreezePeriod => 0x20
09:21:34 [INFO] Found netvar: m_bBombPlanted => 0x99D
09:21:34 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
09:21:34 [INFO] Found netvar: m_flSimulationTime => 0x268
09:21:34 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x3A90
09:21:34 [INFO] Found netvar: m_angEyeAnglesX => 0xB37C
09:21:34 [INFO] Found netvar: m_angEyeAnglesY => 0xB380
09:21:34 [INFO] Found netvar: m_flNextAttack => 0x2D70
09:21:34 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
09:21:34 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28BC
09:21:34 [INFO] Found netvar: m_bStartedArming => 0x33F0
09:21:34 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
09:21:34 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
09:21:34 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
09:21:34 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
09:21:34 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
09:21:34 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
09:21:34 [INFO] Finished netvar scanning: 85/85 items successful
16:14:49 [INFO] Opening target process: csgo.exe
16:14:49 [INFO] Starting signature scanning: 58 items
16:14:49 [INFO] Found signature: dwClientState => 0x589DD4
16:14:49 [INFO] Found signature: cl_grenade => 0x91AB640D
16:14:49 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
16:14:49 [INFO] Found signature: dwClientState_IsHLTV => 0x4D40
16:14:49 [INFO] Found signature: dwClientState_Map => 0x28C
16:14:49 [INFO] Found signature: dwClientState_MapDirectory => 0x188
16:14:49 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
16:14:49 [INFO] Found signature: dwClientState_PlayerInfo => 0x52B8
16:14:49 [INFO] Found signature: dwClientState_State => 0x108
16:14:49 [INFO] Found signature: dwClientState_ViewAngles => 0x4D88
16:14:49 [INFO] Found signature: clientstate_delta_ticks => 0x174
16:14:49 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D24
16:14:49 [INFO] Found signature: clientstate_choked_commands => 0x4D28
16:14:49 [INFO] Found signature: clientstate_net_channel => 0x9C
16:14:49 [INFO] Found signature: dwEntityList => 0x4D4F1FC
16:14:49 [INFO] Found signature: dwForceAttack => 0x318073C
16:14:49 [INFO] Found signature: dwForceAttack2 => 0x3180748
16:14:49 [INFO] Found signature: dwForceBackward => 0x3180778
16:14:49 [INFO] Found signature: dwForceForward => 0x3180754
16:14:49 [INFO] Found signature: dwForceJump => 0x51F8E14
16:14:49 [INFO] Found signature: dwForceLeft => 0x318076C
16:14:49 [INFO] Found signature: dwForceRight => 0x3180790
16:14:49 [INFO] Found signature: dwGameDir => 0x6285F8
16:14:49 [INFO] Found signature: dwGameRulesProxy => 0x526C114
16:14:49 [INFO] Found signature: dwGetAllClasses => 0xD6123C
16:14:49 [INFO] Found signature: dwGlobalVars => 0x589AD8
16:14:49 [INFO] Found signature: dwGlowObjectManager => 0x5296FF0
16:14:49 [INFO] Found signature: dwInput => 0x51A07D8
16:14:49 [INFO] Found signature: dwInterfaceLinkList => 0x905354
16:14:49 [INFO] Found signature: dwLocalPlayer => 0xD3AC5C
16:14:49 [INFO] Found signature: dwMouseEnable => 0xD40800
16:14:49 [INFO] Found signature: dwMouseEnablePtr => 0xD407D0
16:14:49 [INFO] Found signature: dwPlayerResource => 0x317EAE0
16:14:49 [INFO] Found signature: dwRadarBase => 0x5183F6C
16:14:49 [INFO] Found signature: dwSensitivity => 0xD4069C
16:14:49 [INFO] Found signature: dwSensitivityPtr => 0xD40670
16:14:49 [INFO] Found signature: dwSetClanTag => 0x89E50
16:14:49 [INFO] Found signature: dwViewMatrix => 0x4D40B44
16:14:49 [INFO] Found signature: dwWeaponTable => 0x51A1298
16:14:49 [INFO] Found signature: dwWeaponTableIndex => 0x325C
16:14:49 [INFO] Found signature: dwYawPtr => 0xD40460
16:14:49 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xD45700
16:14:49 [INFO] Found signature: dwbSendPackets => 0xD420A
16:14:49 [INFO] Found signature: dwppDirect3DDevice9 => 0xA7030
16:14:49 [INFO] Found signature: m_pStudioHdr => 0x294C
16:14:49 [INFO] Found signature: m_yawClassPtr => 0xD40460
16:14:49 [INFO] Found signature: m_pitchClassPtr => 0x5184208
16:14:49 [INFO] Found signature: interface_engine_cvar => 0x3E9EC
16:14:49 [INFO] Found signature: convar_name_hash_table => 0x2F0F8
16:14:49 [INFO] Found signature: m_bDormant => 0xED
16:14:49 [INFO] Found signature: model_ambient_min => 0x58CE4C
16:14:49 [INFO] Found signature: set_abs_angles => 0x1D43E0
16:14:49 [INFO] Found signature: set_abs_origin => 0x1D4220
16:14:49 [INFO] Found signature: is_c4_owner => 0x3AD040
16:14:49 [INFO] Found signature: force_update_spectator_glow => 0x3A05B2
16:14:49 [INFO] Found signature: anim_overlays => 0x2980
16:14:49 [INFO] Found signature: m_flSpawnTime => 0xA370
16:14:49 [INFO] Found signature: find_hud_element => 0x39CE1630
16:14:49 [INFO] Finished signature scanning: 58/58 items successful
16:14:49 [INFO] Starting netvar scanning: 85 items
16:14:49 [INFO] Found netvar: m_ArmorValue => 0xB378
16:14:49 [INFO] Found netvar: m_Collision => 0x320
16:14:49 [INFO] Found netvar: m_CollisionGroup => 0x474
16:14:49 [INFO] Found netvar: m_Local => 0x2FBC
16:14:49 [INFO] Found netvar: m_MoveType => 0x25B
16:14:49 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31C4
16:14:49 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31C0
16:14:49 [INFO] Found netvar: m_aimPunchAngle => 0x302C
16:14:49 [INFO] Found netvar: m_aimPunchAngleVel => 0x3038
16:14:49 [INFO] Found netvar: m_bGunGameImmunity => 0x3944
16:14:49 [INFO] Found netvar: m_bHasDefuser => 0xB388
16:14:49 [INFO] Found netvar: m_bHasHelmet => 0xB36C
16:14:49 [INFO] Found netvar: m_bInReload => 0x3238
16:14:49 [INFO] Found netvar: m_bIsDefusing => 0x3930
16:14:49 [INFO] Found netvar: m_bIsScoped => 0x3928
16:14:49 [INFO] Found netvar: m_bSpotted => 0x93D
16:14:49 [INFO] Found netvar: m_bSpottedByMask => 0x980
16:14:49 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
16:14:49 [INFO] Found netvar: m_fAccuracyPenalty => 0x3330
16:14:49 [INFO] Found netvar: m_fFlags => 0x104
16:14:49 [INFO] Found netvar: m_flFallbackWear => 0x31D0
16:14:49 [INFO] Found netvar: m_flFlashDuration => 0xA420
16:14:49 [INFO] Found netvar: m_flFlashMaxAlpha => 0xA41C
16:14:49 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3238
16:14:49 [INFO] Found netvar: m_hActiveWeapon => 0x2EF8
16:14:49 [INFO] Found netvar: m_hMyWeapons => 0x2EF8
16:14:49 [INFO] Found netvar: m_hObserverTarget => 0x338C
16:14:49 [INFO] Found netvar: m_hOwner => 0x29CC
16:14:49 [INFO] Found netvar: m_hOwnerEntity => 0x14C
16:14:49 [INFO] Found netvar: m_iAccountID => 0x2FC8
16:14:49 [INFO] Found netvar: m_iClip1 => 0x3264
16:14:49 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
16:14:49 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
16:14:49 [INFO] Found netvar: m_iCrosshairId => 0xB388
16:14:49 [INFO] Found netvar: m_iEntityQuality => 0x2FAC
16:14:49 [INFO] Found netvar: m_iFOVStart => 0x31E8
16:14:49 [INFO] Found netvar: m_iFOV => 0x31E4
16:14:49 [INFO] Found netvar: m_iGlowIndex => 0xA420
16:14:49 [INFO] Found netvar: m_iHealth => 0x100
16:14:49 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FAA
16:14:49 [INFO] Found netvar: m_iItemIDHigh => 0x2FC0
16:14:49 [INFO] Found netvar: m_iObserverMode => 0x3378
16:14:49 [INFO] Found netvar: m_iShotsFired => 0xA390
16:14:49 [INFO] Found netvar: m_iState => 0x3258
16:14:49 [INFO] Found netvar: m_iTeamNum => 0xF4
16:14:49 [INFO] Found netvar: m_lifeState => 0x25F
16:14:49 [INFO] Found netvar: m_nFallbackPaintKit => 0x31C8
16:14:49 [INFO] Found netvar: m_nFallbackSeed => 0x31CC
16:14:49 [INFO] Found netvar: m_nFallbackStatTrak => 0x31D4
16:14:49 [INFO] Found netvar: m_nForceBone => 0x268C
16:14:49 [INFO] Found netvar: m_nTickBase => 0x3430
16:14:49 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
16:14:49 [INFO] Found netvar: m_szCustomName => 0x303C
16:14:49 [INFO] Found netvar: m_szLastPlaceName => 0x35B4
16:14:50 [INFO] Found netvar: m_vecOrigin => 0x138
16:14:50 [INFO] Found netvar: m_vecVelocity => 0x114
16:14:50 [INFO] Found netvar: m_vecViewOffset => 0x108
16:14:50 [INFO] Found netvar: m_viewPunchAngle => 0x3020
16:14:50 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31D4
16:14:50 [INFO] Found netvar: m_clrRender => 0x70
16:14:50 [INFO] Found netvar: m_flC4Blow => 0x2990
16:14:50 [INFO] Found netvar: m_flTimerLength => 0x2994
16:14:50 [INFO] Found netvar: m_flDefuseLength => 0x29A8
16:14:50 [INFO] Found netvar: m_flDefuseCountDown => 0x29AC
16:14:50 [INFO] Found netvar: cs_gamerules_data => 0x0
16:14:50 [INFO] Found netvar: m_SurvivalRules => 0xCF8
16:14:50 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1320
16:14:50 [INFO] Found netvar: m_bIsValveDS => 0x75
16:14:50 [INFO] Found netvar: m_bFreezePeriod => 0x20
16:14:50 [INFO] Found netvar: m_bBombPlanted => 0x99D
16:14:50 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
16:14:50 [INFO] Found netvar: m_flSimulationTime => 0x268
16:14:50 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x3A90
16:14:50 [INFO] Found netvar: m_angEyeAnglesX => 0xB37C
16:14:50 [INFO] Found netvar: m_angEyeAnglesY => 0xB380
16:14:50 [INFO] Found netvar: m_flNextAttack => 0x2D70
16:14:50 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
16:14:50 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28BC
16:14:50 [INFO] Found netvar: m_bStartedArming => 0x33F0
16:14:50 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
16:14:50 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
16:14:50 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
16:14:50 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
16:14:50 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
16:14:50 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
16:14:50 [INFO] Finished netvar scanning: 85/85 items successful
16:17:22 [INFO] Opening target process: csgo.exe
16:17:23 [INFO] Starting signature scanning: 61 items
16:17:23 [INFO] Found signature: dwClientState => 0x589DD4
16:17:24 [INFO] Found signature: cl_grenade1 => 0x91AB640D
16:17:24 [INFO] Found signature: cl_grenade2 => 0x5284E64
16:17:24 [INFO] Found signature: cl_grenade3 => 0xCB4E640D
16:17:24 [INFO] Found signature: cl_grenade4 => 0x3ECB4E64
16:17:24 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
16:17:24 [INFO] Found signature: dwClientState_IsHLTV => 0x4D40
16:17:24 [INFO] Found signature: dwClientState_Map => 0x28C
16:17:24 [INFO] Found signature: dwClientState_MapDirectory => 0x188
16:17:24 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
16:17:24 [INFO] Found signature: dwClientState_PlayerInfo => 0x52B8
16:17:24 [INFO] Found signature: dwClientState_State => 0x108
16:17:24 [INFO] Found signature: dwClientState_ViewAngles => 0x4D88
16:17:24 [INFO] Found signature: clientstate_delta_ticks => 0x174
16:17:24 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D24
16:17:24 [INFO] Found signature: clientstate_choked_commands => 0x4D28
16:17:24 [INFO] Found signature: clientstate_net_channel => 0x9C
16:17:24 [INFO] Found signature: dwEntityList => 0x4D4F1FC
16:17:24 [INFO] Found signature: dwForceAttack => 0x318073C
16:17:24 [INFO] Found signature: dwForceAttack2 => 0x3180748
16:17:24 [INFO] Found signature: dwForceBackward => 0x3180778
16:17:24 [INFO] Found signature: dwForceForward => 0x3180754
16:17:24 [INFO] Found signature: dwForceJump => 0x51F8E14
16:17:24 [INFO] Found signature: dwForceLeft => 0x318076C
16:17:24 [INFO] Found signature: dwForceRight => 0x3180790
16:17:24 [INFO] Found signature: dwGameDir => 0x6285F8
16:17:24 [INFO] Found signature: dwGameRulesProxy => 0x526C114
16:17:24 [INFO] Found signature: dwGetAllClasses => 0xD6123C
16:17:24 [INFO] Found signature: dwGlobalVars => 0x589AD8
16:17:24 [INFO] Found signature: dwGlowObjectManager => 0x5296FF0
16:17:24 [INFO] Found signature: dwInput => 0x51A07D8
16:17:24 [INFO] Found signature: dwInterfaceLinkList => 0x905354
16:17:24 [INFO] Found signature: dwLocalPlayer => 0xD3AC5C
16:17:24 [INFO] Found signature: dwMouseEnable => 0xD40800
16:17:24 [INFO] Found signature: dwMouseEnablePtr => 0xD407D0
16:17:24 [INFO] Found signature: dwPlayerResource => 0x317EAE0
16:17:24 [INFO] Found signature: dwRadarBase => 0x5183F6C
16:17:24 [INFO] Found signature: dwSensitivity => 0xD4069C
16:17:24 [INFO] Found signature: dwSensitivityPtr => 0xD40670
16:17:24 [INFO] Found signature: dwSetClanTag => 0x89E50
16:17:24 [INFO] Found signature: dwViewMatrix => 0x4D40B44
16:17:24 [INFO] Found signature: dwWeaponTable => 0x51A1298
16:17:24 [INFO] Found signature: dwWeaponTableIndex => 0x325C
16:17:24 [INFO] Found signature: dwYawPtr => 0xD40460
16:17:24 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xD45700
